Date Added,Name,Time,Artist,Album,Genre,Rating,Plays,Last Played
"10/7/13, 6:53 PM",Romance (Max Moroldo vs. Paul & Luke Reloaded Mix),6:50,Fluxx & Lola,"Siddharta, Spirit of Buddha - Bar, Vol. 5: Budapest (by Ravin)",Electronic,,42,"11/16/13, 10:05 PM"
"10/7/13, 6:53 PM",Das geht ab (Wir feiern die ganze Nacht) [Atzen Musik Mix],3:29,Frauenarzt & Manny Marc,Das geht ab (Wir feiern die ganze Nacht) - EP,Electronic,,3,"6/9/13, 5:44 PM"
"10/7/13, 6:53 PM",Das geht ab (Wir feiern die ganze Nacht) [Real Booty Babes Edit],3:18,Frauenarzt & Manny Marc,Das geht ab (Wir feiern die ganze Nacht) - EP,Electronic,,1,
"10/7/13, 6:53 PM",Das geht ab (Wir feiern die ganze Nacht) [Eric Chase Grand Piano Edit],3:34,Frauenarzt & Manny Marc,Das geht ab (Wir feiern die ganze Nacht) - EP,Electronic,,1,
"10/7/13, 6:53 PM",Das geht ab (Wir feiern die ganze Nacht) [Eric Chase Says Sie Nannten Ihn Mücke Edit],3:31,Frauenarzt & Manny Marc,Das geht ab (Wir feiern die ganze Nacht) - EP,Electronic,,3,"6/9/13, 4:21 PM"
"10/7/13, 6:53 PM",Das geht ab (Wir feiern die ganze Nacht) [Motopark Remix],5:35,Frauenarzt & Manny Marc,Das geht ab (Wir feiern die ganze Nacht) - EP,Electronic,,2,"6/8/13, 2:29 PM"
"10/7/13, 6:53 PM",Das geht ab (Wir feiern die ganze Nacht) [Meisterschaftsversion],3:43,Frauenarzt & Manny Marc,Das geht ab (Wir feiern die ganze Nacht) - EP,Electronic,,,
"7/23/12, 2:31 PM",Sparklers,3:03,Gemini Club,JustExcellentBeats.com,Electronic,,15,"11/17/12, 9:18 PM"
"10/10/12, 7:28 AM",Cash And Carry Me Home,3:38,Ghostpoet,Peanut Butter Blues & Melancholy Jam,Electronic,,1,"10/21/12, 11:56 AM"
"4/9/14, 8:36 PM",Vanessa,5:28,Grimes,Darkbloom,Electronic,,12,"4/25/14, 2:33 AM"
"4/9/14, 8:36 PM",Genesis,4:15,Grimes,Visions,Electronic,,10,"4/24/14, 7:27 PM"
"4/9/14, 8:36 PM",Vowels = Space and Time,4:21,Grimes,Visions,Electronic,,12,"4/24/14, 6:09 PM"
"4/9/14, 8:36 PM",Be a Body,4:20,Grimes,Visions,Electronic,,11,"4/25/14, 1:03 AM"
"4/9/14, 8:36 PM",Colour of Moonlight (Antiochus) [feat. Doldrums],4:00,Grimes,Visions,Electronic,,8,"4/25/14, 1:13 AM"
"4/9/14, 8:36 PM",Nightmusic (feat. Majical Clouds),5:03,Grimes,Visions,Electronic,,8,"4/24/14, 6:39 PM"
"10/7/13, 6:53 PM",Say Say Say (Waiting 4 U),6:22,Hi Tack,Ministry of Sound - The Annual 2006 (Disc 1),Electronic,,3,"10/16/13, 8:51 AM"
"10/10/12, 7:28 AM",Crap Kraft Dinner,6:34,Hot Chip,Coming On Strong,Electronic,,4,"10/23/12, 1:32 PM"
"4/9/14, 8:36 PM",Fountain,6:11,iamamiwhoami,Fountain - Single,Electronic,,9,"4/25/14, 1:09 AM"
"10/7/13, 6:53 PM",Headlock,3:37,Imogen Heap,Speak for Yourself,Electronic,,4,"12/18/13, 5:46 PM"
"10/7/13, 6:53 PM",Goodnight and Go,3:52,Imogen Heap,Speak for Yourself,Electronic,,1,
"10/7/13, 6:53 PM",Hide and Seek,4:29,Imogen Heap,Speak for Yourself,Electronic,,1,
"10/7/13, 6:53 PM",Losing Track of Time (Dub Mix),8:38,JD Davis & Yves Larock,Losing Track of Time - EP,Electronic,,1,"10/18/13, 11:56 AM"
"10/7/13, 6:53 PM",Losing Track of Time,7:21,JD Davis & Yves Larock,Losing Track of Time - EP,Electronic,,2,"10/25/11, 6:56 PM"
"10/7/13, 6:53 PM",They,3:16,Jem,Finally Woken,Electronic,,1,"5/8/11, 3:03 PM"
"10/7/13, 6:53 PM",Come On Closer,3:46,Jem,Finally Woken,Electronic,,3,"7/8/12, 4:26 PM"
"10/7/13, 6:53 PM",Finally Woken,3:58,Jem,Finally Woken,Electronic,,2,
"10/7/13, 6:53 PM",Save Me,3:33,Jem,Finally Woken,Electronic,,2,"8/6/12, 10:35 AM"
"10/7/13, 6:53 PM",24,3:54,Jem,Finally Woken,Electronic,,3,"6/9/13, 2:28 AM"
"10/7/13, 6:53 PM",Missing You,4:01,Jem,Finally Woken,Electronic,,4,"10/27/13, 11:51 AM"
"10/7/13, 6:53 PM",Wish I,3:56,Jem,Finally Woken,Electronic,,3,"2/18/12, 10:00 AM"
"10/7/13, 6:53 PM",Just a Ride,3:20,Jem,Finally Woken,Electronic,,2,"6/8/13, 10:44 AM"
"10/7/13, 6:53 PM",Falling for You,4:17,Jem,Finally Woken,Electronic,,2,"6/8/13, 8:22 PM"
"10/7/13, 6:53 PM",Stay Now,3:43,Jem,Finally Woken,Electronic,,,
"10/7/13, 6:53 PM",Flying High,4:08,Jem,Finally Woken,Electronic,,1,
"2/18/13, 1:22 PM",Heartbeat (Chrome Wolves Remix),3:49,JJAMZ,JustExcellentBeats.com,Electronic,,21,"11/7/14, 10:17 AM"
"10/7/13, 6:53 PM",Naughty (Klaas Remix),5:52,JOHN MORLEY,Naughty,Electronic,,1,"9/19/11, 5:07 PM"
"10/7/13, 6:53 PM",Genesis,3:55,Justice,Cross,Electronic,,5,"6/9/13, 7:14 AM"
"10/7/13, 6:53 PM",D.A.N.C.E.,3:30,Justice,Cross,Electronic,,3,"9/3/12, 2:44 PM"
"10/7/13, 6:53 PM",D.A.N.C.E.,4:02,Justice,Cross,Electronic,,7,"12/5/13, 4:59 AM"
"10/7/13, 6:53 PM",Tthhee Ppaarrttyy (Radio Edit),3:08,Justice,Tthhee Ppaarrttyy - Single,Electronic,,1,"5/8/11, 8:05 PM"
"4/2/11, 10:02 AM",Fire In Your New Shoes Vs. One,5:52,Kaskade Vs. Swedish House Mafia,,Electronic,,27,"2/28/13, 2:54 PM"
"10/10/12, 7:28 AM",Running Up That Hill (Louis La Roche Remix),4:35,Kate Bush,,Electronic,,2,"10/20/12, 9:24 PM"
"10/7/13, 6:53 PM",Acapella,4:08,Kelis,Flesh Tone,Electronic,,27,"4/18/11, 10:12 PM"
"10/7/13, 6:53 PM",Day 'N' Nite (Crookers Remix),4:42,Kid Cudi,Day 'N' Nite (Crookers Remix) - Single,Electronic,,20,"10/5/12, 8:32 AM"
"11/14/13, 3:21 PM",Sonnentanz,6:00,Klangkarussell,JustExcellentBeats.com,Electronic,,54,"1/26/14, 2:32 PM"
"10/7/13, 6:53 PM",Squeeze Me,3:18,Kraak & Smaak,Squeeze Me - Single,Electronic,,3,"6/18/11, 10:53 AM"
"10/7/13, 6:53 PM",Daft Punk Is Playing At My House,5:17,LCD Soundsystem,LCD Soundsystem,Electronic,,4,"5/2/11, 5:43 PM"
"6/8/11, 2:49 PM",Stairway To Hip-Hop Heaven (Gramatik Remix),3:37,Led Zeppelin,www.EARMILK.com,Electronic,,13,"9/13/12, 4:22 PM"
"7/17/12, 6:48 AM",Headphones (Moon Boots remix),5:20,Little Boots,JustExcellentBeats.com,Electronic,,12,"12/17/12, 2:56 PM"
"10/7/13, 6:53 PM",I'm In Miami Bitch,3:49,LMFAO,I'm In Miami Bitch - Single,Electronic,,1,"4/30/11, 3:18 AM"
"10/7/13, 6:53 PM",La La La,3:31,LMFAO,La La La - Single,Electronic,,2,"2/12/12, 7:51 PM"
"10/7/13, 6:53 PM",Rock the Beat,0:54,LMFAO,Party Rock,Electronic,,2,"6/8/13, 11:27 PM"
"10/7/13, 6:53 PM",Get Crazy,3:46,LMFAO,Party Rock,Electronic,,2,
"10/7/13, 6:53 PM",Lil' Hipster Girl,3:22,LMFAO,Party Rock,Electronic,,2,"7/4/12, 8:29 PM"
"10/7/13, 6:53 PM",What Happens At the Party,5:56,LMFAO,Party Rock,Electronic,,1,
"10/7/13, 6:53 PM",Leaving U 4 the Groove,3:32,LMFAO,Party Rock,Electronic,,1,"4/19/11, 6:31 PM"
"10/7/13, 6:53 PM",I Don't Wanna Be,3:39,LMFAO,Party Rock,Electronic,,1,
"10/7/13, 6:53 PM",Bounce,4:03,LMFAO,Party Rock,Electronic,,1,"4/30/11, 2:10 AM"
"10/7/13, 6:53 PM","I Shake, I Move",3:04,LMFAO,Party Rock,Electronic,,1,
"10/7/13, 6:53 PM",I Am Not a W***e,3:16,LMFAO,Party Rock,Electronic,,2,"5/6/14, 10:29 AM"
"10/7/13, 6:53 PM",Yes,3:04,LMFAO,Party Rock,Electronic,,10,"10/17/14, 9:07 PM"
"10/7/13, 6:53 PM",Scream My Name,4:17,LMFAO,Party Rock,Electronic,,1,
"10/7/13, 6:53 PM",Get On Down,3:13,LMFAO,Party Rock,Electronic,,2,"6/7/12, 5:33 PM"
"10/7/13, 6:53 PM",Shots,3:42,LMFAO & Lil Jon,Party Rock,Electronic,,3,"2/23/12, 5:38 PM"
"10/7/13, 6:53 PM",Paper Planes,3:24,M.I.A.,Kala (Bonus Track Version),Electronic,,7,"6/7/12, 5:22 PM"
"9/19/13, 8:47 AM",Midnight City,4:04,M83,"Hurry Up, We're Dreaming.",Electronic,,77,"10/23/13, 1:00 PM"
"10/7/13, 6:53 PM",Pon de Floor (feat. VYBZ Kartel),3:34,Major Lazer,Guns Don't Kill People...Lazers Do (Bonus Track Version),Electronic,,1,"9/22/11, 1:31 PM"
"10/7/13, 6:53 PM",I Like It (Riva Starr Snatch! Mix),5:58,Malente,I Like It - EP,Electronic,,6,"4/21/11, 6:20 PM"
"10/7/13, 6:53 PM",California Soul (Diplo/Mad Decent Remix),4:09,Marlena Shaw,"Verve Remixed, Vol. 4",Electronic,,6,"2/7/13, 7:38 PM"
"11/28/12, 3:33 PM",Journey,3:40,Marvic,Journey,Electronic,,5,"12/8/12, 4:54 PM"
"10/7/13, 6:53 PM",Teardrop,5:31,Massive Attack,Mezzanine,Electronic,,1,
"4/2/11, 10:02 AM",Stadium Love (Grandtheft Remix),4:28,Metric,TheFreshBeat.com,Electronic,,1,"4/23/11, 7:23 PM"
"10/7/13, 6:53 PM",Drop Zone,6:59,Michael Woods,Drop Zone - EP,Electronic,,18,"3/4/13, 3:07 PM"
"10/7/13, 6:53 PM",The Stars,4:21,Moby,Last Night,Electronic,,2,"3/7/14, 12:08 PM"
"10/7/13, 6:53 PM",Mistake (Dabruck & Klein Remix),6:13,Moby,Mistake,Electronic,,29,"11/11/11, 12:54 AM"
"10/7/13, 6:53 PM",Porcelain,4:01,Moby,Play,Electronic,,11,"12/16/13, 9:16 PM"
"10/7/13, 6:53 PM",Extreme Ways,3:58,Moby,18,Electronic,,4,"10/11/13, 5:02 PM"
"10/7/13, 6:53 PM",Fight for You,3:56,Morgan Page,Fight for You,Electronic,,6,"3/13/12, 9:42 AM"
"10/7/13, 6:53 PM",Fight for You (Sultan & Ned Shephard Remix Radio Edit),3:57,Morgan Page,Fight for You,Electronic,,14,"8/24/12, 12:41 PM"
"10/7/13, 6:53 PM",Heartbreaker (feat. John Legend),3:13,MSTRKRFT,Fist of God,Electronic,,33,"11/23/14, 7:44 PM"
"6/11/12, 2:32 PM",Zenophile,4:10,Mylo,Destroy Rock & Roll,Electronic,,,
"4/18/13, 5:36 PM",Reconsider (Bootleg),2:25,Na Palm VS Jamie XX,,Electronic,,50,"6/16/13, 4:21 PM"
"9/12/12, 8:45 AM",Breathe (Télépopmusik Cover),3:48,New Navy,JustExcellentBeats.com,Electronic,,15,"6/8/13, 2:36 PM"
"6/16/13, 1:53 PM",Drones (Bit Funk Remix),5:46,Night Drive,JustExcellentBeats.com,Electronic,,11,"8/18/13, 6:56 PM"
"10/7/13, 6:53 PM",You Wish,3:30,Nightmares On Wax,In a Space Outta Sound,Electronic,,98,"12/3/14, 6:19 PM"
"10/7/13, 6:53 PM",Sinnerman (Felix Da Housecat's Heavenly House Mix),4:35,Nina Simone & Felix Da Housecat,Verve Remixed 2,Electronic,,10,"4/21/14, 11:23 AM"
"10/7/13, 6:53 PM",Black Is the Color of My True Love's Hair (Jaffa Remix),4:58,Nina Simone & Jaffa,Verve Remixed 2,Electronic,,7,"10/21/13, 3:33 PM"
"1/28/13, 10:02 PM",Walk On By (Sound Remedy Remix),7:24,Noosa,JustExcellentBeats.com,Electronic,,21,"9/7/13, 3:16 PM"
"10/7/13, 6:53 PM",Starry Eyed Surprise,3:48,Oakenfold,Bunkka,Electronic,,8,"11/22/13, 11:31 AM"
"5/3/12, 1:01 PM",Crazy (Noze Remix) (Extended Club Version),6:00,Ornette,Crazy (Noze Remix),Electronic,,11,"1/29/13, 5:45 PM"
"2/13/13, 8:42 PM",Time (Orginal Mix),15:13,Pachanga Boys,JustExcellentBeats.com,Electronic,,14,"11/6/14, 5:29 PM"
"6/12/12, 10:14 AM",A Night In Torino,5:59,Parov Stelar,A Night In Torino - EP,Electronic,,12,"10/18/12, 5:21 PM"
"10/7/13, 6:53 PM",Sleepyhead,2:55,Passion Pit,Chunk of Change,Electronic,,2,"6/10/13, 12:52 AM"
"4/2/11, 10:03 AM",Sleepyhead (Neo Tokyo Remix),3:58,Passion Pit,TheFreshBeat.com,Electronic,,5,"11/2/11, 8:22 PM"
"10/7/13, 6:53 PM",Time of Our Lives,4:23,Paul van Dyk,Reflections,Electronic,,3,
"6/11/11, 6:46 PM",When I'm Small (RAC Mix),3:58,Phantogram,,Electronic,,1,
"10/7/13, 6:53 PM",Tarantula,6:35,Pleasurekraft,Tarantula - EP,Electronic,,46,"12/16/14, 5:48 PM"
"10/7/13, 6:53 PM",Lay of the Land,4:10,Plej,Electronic Music from the Swedish Left Coast,Electronic,,45,"12/16/14, 5:52 PM"
"10/7/13, 6:53 PM",You,4:39,Plej,Electronic Music from the Swedish Left Coast,Electronic,,48,"12/16/14, 12:20 PM"
"5/3/12, 1:01 PM",Baby (Breakbot Remix),3:59,Pnau,Baby,Electronic,,15,"2/1/13, 2:19 PM"
"10/7/13, 6:53 PM",Against All Odds,3:50,The Postal Service,Against All Odds - Single,Electronic,,1,"5/8/11, 9:22 PM"
"10/7/13, 6:53 PM",The District Sleeps Alone,4:44,The Postal Service,Give Up,Electronic,,4,"10/17/13, 11:54 AM"
"10/7/13, 6:53 PM",Sleeping In,4:21,The Postal Service,Give Up,Electronic,,5,"6/8/13, 1:39 PM"
"9/18/13, 11:46 AM",We Will Become Silhouettes,5:01,The Postal Service,Give Up,Electronic,,,
"10/7/13, 6:53 PM",This Place Is a Prison,3:54,The Postal Service,Give Up,Electronic,,2,"10/4/12, 5:51 PM"
"10/7/13, 6:53 PM",Brand New Colony,4:13,The Postal Service,Give Up,Electronic,,,
"10/7/13, 6:53 PM",Natural Anthem,5:08,The Postal Service,Give Up,Electronic,,,
"10/7/13, 6:53 PM",The District Sleeps Alone Tonight,4:05,The Postal Service,Give Up,Electronic,,6,"9/19/12, 1:47 PM"
"10/7/13, 6:53 PM",Such Great Heights,4:26,The Postal Service,Give Up,Electronic,,7,"3/7/14, 11:51 AM"
"10/7/13, 6:53 PM",We Will Become Silhouettes,3:48,The Postal Service,Give Up,Electronic,,,
"12/31/13, 11:13 AM",Ghosts,3:29,The Presets,Pacifica,Electronic,,12,"2/1/14, 2:26 PM"
"4/2/11, 10:03 AM",The Riddle,3:00,Prezioso & Marvin,JustExcellentBeats,Electronic,,21,"9/4/13, 10:52 PM"
"9/19/13, 8:47 AM",Loud Pipes,3:47,Ratatat,Classics,Electronic,,15,"10/24/13, 12:01 PM"
"10/7/13, 6:53 PM",No Superstar,3:40,Remady,,Electronic,,9,"12/12/13, 2:56 PM"
"10/7/13, 6:53 PM",Love Deep Inside (Screen.mix),3:21,Rico Bernasconi,Love Deep Inside,Electronic,,34,"10/20/13, 9:27 PM"
"10/7/13, 6:53 PM",I Was Drunk,3:22,Riva Starr,"If Life Gives You Lemons, Make Lemonade",Electronic,,35,"10/23/13, 10:00 AM"
"10/7/13, 6:53 PM",Children (Dream Version),7:06,Robert Miles,Dreamland,Electronic,,4,"6/10/13, 12:10 AM"
"10/7/13, 6:53 PM",Show Me Love,4:29,Robin S.,Show Me Love,Electronic,,4,"12/13/13, 8:19 AM"
"10/7/13, 6:53 PM",Happy Up Here,2:44,Röyksopp,Junior,Electronic,,12,"12/16/13, 2:27 PM"
"10/7/13, 6:53 PM",Remind Me (Radio Edit),3:37,Royksopp,Remind Me - EP,Electronic,,11,"12/16/13, 2:20 PM"
"1/28/13, 11:27 AM",You Make Me Feel Good,7:07,Satin Jackets,JustExcellentBeats.com,Electronic,,13,"5/25/14, 8:02 PM"
"6/6/12, 12:16 PM",Trials of the Past,4:28,SBTRKT,SBTRKT,Electronic,,5,"10/1/13, 2:06 PM"
"10/7/13, 6:53 PM",Scatman (Ski-Ba-Bop-Ba-Dop-Bop) [Extended Radio Version],5:11,Scatman John,Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - EP (Mixes By Alex Christensen & Frank Peterson),Electronic,,3,"12/11/13, 2:27 PM"
"9/1/12, 12:33 PM",Only The Horses,3:38,Scissor Sisters,JustExcellentBeats.com,Electronic,,4,"10/19/12, 11:44 AM"
"4/2/11, 12:03 PM",Any Which Way (Carte Blanche Remix),4:59,Scissor Sisters,TheFreshBeat.com,Electronic,,17,
"12/9/12, 10:53 AM",Crap Rappers (Original Mix),6:36,Sharam Jey,JustExcellentBeats.com,Electronic,,9,"11/5/13, 11:22 AM"
"10/7/13, 6:53 PM",Major Tom,4:22,Shiny Toy Guns,Major Tom - Single,Electronic,,4,"10/15/13, 12:24 PM"
"10/10/12, 7:28 AM",Whats Wrong with Me Phonique R,6:46,Skye ,,Electronic,,1,"10/18/12, 4:13 PM"
"10/7/13, 6:53 PM",It Feels So Good,4:00,Sonique,Hear My Cry,Electronic,,6,"8/26/12, 2:40 PM"
"11/5/12, 8:10 PM",Reach For The Stars,6:30,Sound Remedy,JustExcellentBeats.com,Electronic,,18,"8/25/14, 8:23 PM"
"7/10/12, 7:37 AM",No One Sleeps When I'm Awake (La Dolce Vita Remix),5:50,The Sounds,JustExcellentBeats.com,Electronic,,7,"10/4/12, 8:07 AM"
"11/28/11, 7:51 PM",Peace or Violence,3:11,Stromae,Peace or Violence,Electronic,,4,"2/8/13, 12:54 AM"
"10/7/13, 6:53 PM",Breathe,4:56,Telepopmusik,Genetic World,Electronic,,2,"10/25/13, 11:35 AM"
"10/7/13, 6:53 PM",Shoes,3:48,Tiga,Ciao!,Electronic,,,
"4/2/11, 10:04 AM",Vat (Worakls Remix),7:09,Timmo,Vat (Vinyl),Electronic,,3,"5/8/11, 6:05 PM"
"5/3/12, 1:01 PM",Still Sound (New Slang Remix),4:09,Toro Y Moi,,Electronic,,11,"1/27/13, 6:52 PM"
"10/7/13, 6:53 PM",Miss You,4:08,Trentemøller,The Last Resort,Electronic,,52,"10/26/13, 7:44 PM"
"11/14/13, 3:17 PM",Sun (Gildas Kitsuné Club Night Remix),4:04,Two Door Cinema Club,JustExcellentBeats.com,Electronic,,49,"12/13/13, 8:10 PM"
"10/7/13, 6:53 PM",Pop the Glock,3:29,Uffie,"Ed Rec, Vol. 1",Electronic,,3,"10/17/13, 12:26 PM"
"4/2/11, 10:04 AM",The Kids Don't Stand A Chance (Chromeo Remix),4:38,Vampire Weekend,TheFreshBeat.com,Electronic,,9,"2/6/12, 2:54 PM"
"6/19/12, 8:45 AM",Sunny Daze (Original Mix),4:25,Viceroy,JustExcellentBeats.com,Electronic,,13,"12/17/12, 1:56 PM"
"5/21/13, 10:47 AM",Wanna Tell You (Henry Krinkle Remix),5:55,ViLL_GE,Takeover Remixed,Electronic,,21,"5/17/14, 10:07 AM"
"7/23/12, 2:31 PM",Romulus (Moullinex Remix),5:42,Voltaire Twins,JustExcellentBeats.com,Electronic,,6,"8/6/12, 5:04 PM"
"1/28/13, 11:19 AM",Only Flaw,5:28,Wayward,JustExcellentBeats.com,Electronic,,13,"2/18/13, 3:21 PM"
"10/7/13, 6:53 PM",Your Woman,4:20,White Town,Women in Technology,Electronic,,55,"12/25/14, 1:21 PM"
"7/10/12, 7:36 AM",Golden Cage (Fred Falke Remix),8:29,The Whitest Boy Alive,JustExcellentBeats.com,Electronic,,14,"6/9/13, 9:07 PM"
"5/21/12, 10:00 PM",Million Voices (Original Mix),5:58,www.Rnb-Nutte.in,Beatport Top 100 Maerz 2012,Electronic,,22,"1/30/13, 12:17 PM"
"10/7/13, 6:53 PM",À cause des garçons,3:48,Yelle,Pop Up,Electronic,,2,"9/30/13, 5:08 PM"
"10/7/13, 6:53 PM",Je veux te voir,4:22,Yelle,Pop Up,Electronic,,,
"10/7/13, 6:53 PM",Oh Yeah,3:05,Yello,Stella,Electronic,,6,"8/26/12, 11:01 AM"
"10/7/13, 6:53 PM",Zookey (Lift Your Leg Up) (Original Mix),6:40,Yves Larock featuring Roland Richards,Zookey (Lift Your Leg Up),Electronic,,6,"10/16/13, 7:07 PM"
"10/7/13, 6:53 PM",Zookey (Lift Your Leg Up) (Marquito Remix),7:07,Yves Larock featuring Roland Richards,Zookey (Lift Your Leg Up),Electronic,,1,
"10/10/12, 7:28 AM",Coffee Break,3:04,Zeds Dead,GoodMusicAllDay.com,Electronic,,,
"8/12/12, 12:56 PM",Coffee Break,3:04,Zeds Dead,JustExcellentBeats.com,Electronic,,11,"9/20/13, 12:37 PM"
"10/10/12, 7:28 AM",Somebody To Love Me (Kaytradamus Remix),6:23,Mark Ronson & The Business Intl,Earmilk.com - Suicide Sundaes,"Electronic, House, Techno",,37,"8/23/14, 11:31 PM"
"4/2/11, 10:04 AM",Sweet Teenage Dreams (Glee Cast vs. Eurythmics),6:03,Voicedude,JustExcellentBeats.com,"Electronic, Mashup, Pop",,1,
"3/9/13, 11:22 PM",Saeglopur (ENiGMA Remix),5:37,Sigur Rós,areyounotentertained.com,Electronic/Chillout,,15,"4/2/13, 7:47 AM"
"10/10/12, 7:28 AM",Crazy (Original Mix),3:29,Alexandra Stan,(QattyEleKTro),Electronica,,1,"10/24/13, 6:00 PM"
"3/10/13, 1:08 AM",Got It Going On,5:05,Deadbeats,blonde-beats.com,Electronica,,16,"4/12/13, 12:07 PM"
"6/6/12, 12:27 PM",Gógó (Lulu Rouge Remix),5:40,Kura,www.SeekSickSound.com,Electronica,,5,"6/19/14, 10:39 AM"
"4/2/11, 10:01 AM",Baby When The Light,3:28,David Guetta,Pop Life,Electronica/Dance,,1,
"4/2/11, 10:01 AM",Love Is Gone (Original Mix),3:06,David Guetta,Pop Life,Electronica/Dance,,9,"6/9/13, 7:43 AM"
"4/2/11, 10:01 AM",Everytime We Touch,3:41,David Guetta,Pop Life,Electronica/Dance,,1,"10/10/12, 11:58 AM"
"4/2/11, 10:01 AM",Delirious,4:32,David Guetta,Pop Life,Electronica/Dance,,2,
"4/2/11, 10:01 AM",Tomorrow Can Wait,3:34,David Guetta,Pop Life,Electronica/Dance,,2,"11/19/12, 2:40 PM"
"4/2/11, 10:01 AM",Winner Of The Game,3:03,David Guetta,Pop Life,Electronica/Dance,,1,
"4/2/11, 10:01 AM",Do Something Love,4:11,David Guetta,Pop Life,Electronica/Dance,,1,
"4/2/11, 10:01 AM",You're Not Alone,3:54,David Guetta,Pop Life,Electronica/Dance,,1,"4/26/11, 3:34 PM"
"4/2/11, 10:01 AM",Never Take Away My Freedom,4:09,David Guetta,Pop Life,Electronica/Dance,,1,
"4/2/11, 10:01 AM",This Is Not A Love Song,3:47,David Guetta,Pop Life,Electronica/Dance,,2,"10/28/11, 12:56 PM"
"4/2/11, 10:01 AM",Always,4:00,David Guetta,Pop Life,Electronica/Dance,,4,"6/9/13, 1:24 PM"
"4/2/11, 10:01 AM",Joan Of Arc,4:01,David Guetta,Pop Life,Electronica/Dance,,2,"5/8/11, 11:32 PM"
"4/2/11, 10:01 AM",Love Is Gone (F. Rister & J. Garraud Remix),3:23,David Guetta,Pop Life,Electronica/Dance,,5,"2/7/13, 2:31 PM"
"4/2/11, 12:00 PM",_____ [DJ Antoine & Yoko Remix Video Edit],4:22,DJ Antoine & Yoko,IDDQD (Official Album),Electronica/Dance,,6,"12/1/11, 12:43 PM"
"4/2/11, 12:00 PM",Intro,1:03,DJ Smash,IDDQD (Official Album),Electronica/Dance,,6,
"4/2/11, 12:00 PM",______ ____ _______ (Made In 1982),4:12,DJ Smash,IDDQD (Official Album),Electronica/Dance,,4,
"4/2/11, 12:00 PM",Dr Shoo Never Dies,4:56,"DJ Smash Feat. DJ Vengerov, ______ ________ & ________",IDDQD (Official Album),Electronica/Dance,,7,"6/9/13, 9:16 PM"
"4/2/11, 12:00 PM",Moscow Never Sleeps,3:54,DJ Smash feat. Fast food,IDDQD (Official Album),Electronica/Dance,,12,"7/4/12, 8:34 PM"
"4/2/11, 12:00 PM",_____ ____ (Don't Stop),5:28,DJ Smash feat. Fast food,IDDQD (Official Album),Electronica/Dance,,6,"5/6/14, 10:26 AM"
"4/2/11, 12:00 PM",_____,3:33,"DJ Smash Feat. Fast Food, _______ ________ & _____ ____",IDDQD (Official Album),Electronica/Dance,,13,"10/1/12, 12:35 PM"
"4/2/11, 12:00 PM",______,2:19,DJ Smash Feat. Piere L.,IDDQD (Official Album),Electronica/Dance,,4,
"4/2/11, 12:00 PM",______,5:09,DJ Smash Feat. _________ _____,IDDQD (Official Album),Electronica/Dance,,4,
"4/2/11, 12:00 PM",______ _____,3:50,DJ Smash Feat. ______ ______,IDDQD (Official Album),Electronica/Dance,,9,"12/9/12, 5:20 PM"
"4/2/11, 12:00 PM",____ - Face Control (Remix),3:40,DJ Smash Feat. _________ ______,IDDQD (Official Album),Electronica/Dance,,5,
"4/2/11, 12:00 PM",______ _________ _____,3:34,DJ Smash Feat. _______ ______,IDDQD (Official Album),Electronica/Dance,,6,
"4/2/11, 12:00 PM",_______,3:19,DJ Smash Feat. ______,IDDQD (Official Album),Electronica/Dance,,4,
"4/2/11, 12:00 PM",_________ ______,6:18,DJ Smash Feat. ____ _________,IDDQD (Official Album),Electronica/Dance,,5,
"10/10/12, 7:28 AM",Avalon,3:30,Juliet,100 Hits Dancefloor 2,Electronica/Dance,,,
"4/2/11, 10:02 AM",Invincible (Mochipet remix),4:08,MISSILL,INVINCIBLE REMIXS,Electronica/Dance,,6,
"4/2/11, 10:03 AM",Maneater,4:36,Nelly Furtado,,Electronica/Dance,,5,"5/31/12, 12:30 AM"
"4/2/11, 10:00 AM",___ ______,3:57,Timati Feat. DJ Smash & Fast Food,IDDQD (Official Album),Electronica/Dance,,7,"2/22/12, 11:17 PM"
"1/16/12, 12:10 AM",You're Gonna Love Again (Extended Mix),5:43,Avicii & NERVO,www.electronicfresh.com,electronicfresh.com,,5,"9/11/14, 3:15 PM"
"10/29/13, 2:15 PM",Sunset Avenue (Original Mix),6:23,The Bizarboys,Sunset Avenue [Single],Electronique,,1,"11/10/13, 7:11 PM"
"5/3/12, 1:01 PM",No Going Back (Original Mix),7:16,Kidd Ghost feat. Sherelle Myers,WwW.InfinityBeat.BlogsPot.CoM,Eletro - Dutch - House,,6,"1/30/13, 10:39 AM"
"2/26/12, 4:09 PM",Kidd Ghost feat. Sherelle Myers - No Going Back (Original Mix),7:16,WwW.InfinityBeat.BlogsPot.CoM,WwW.InfinityBeat.BlogsPot.CoM,Eletro - Dutch - House,,56,"3/15/12, 1:36 PM"
"4/2/11, 10:00 AM",Good Times,3:40,Roll Deep Feat. Jodie Connor,February 2010/Dj Del-Boi / Www.DjDelBoi.Blogspot.Com,February 2010/Dj Del-Boi / Www.DjDelBoi.Blogspot.Com,,13,
